	sample	tool	precision	recall	f1
1497	SAMEA3357077	250.gplas.ske	1.0	0.05231095731221391	0.09942110162156867
1498	SAMEA3357272	250.gplas.ske	1.0	0.07804644093400864	0.14479235396647658
1499	SAMN16357470	250.gplas.ske	0.6065541756934062	0.3143259226463426	0.41407280112482425
1500	SAMN16357448	250.gplas.ske	1.0	0.9913907803083666	0.9956767803804433
1501	SAMN04014858	250.gplas.ske	0.0	0.0	0.0
1502	SAMN04014856	250.gplas.ske	0.9907527267600579	0.5699691794962544	0.7236375891072657
1503	SAMN03024583	250.gplas.ske	0.8507394875596312	0.32515811215909923	0.4704913859510499
1504	SAMN02991226	250.gplas.ske	0.9160876457428999	0.542710612851509	0.6816165082701187
1505	SAMN16357245	250.gplas.ske	1.0	0.14473096728744778	0.25286459687624596
1506	SAMN16357453	250.gplas.ske	1.0	0.3327936345029757	0.4993925929531932
1507	SAMN11056345	250.gplas.ske	1.0	0.5631143342850293	0.7205030648543039
1508	SAMN16357454	250.gplas.ske	0.9773074030299774	0.2043384688655551	0.33800566328009457
1509	SAMN16357465	250.gplas.ske	0.9787807690778224	0.789402112906433	0.8739498782107274
1510	SAMN16357464	250.gplas.ske	0.9670573036818307	0.5337846838587336	0.6878810446461254
1511	SAMN16357455	250.gplas.ske	0.9830664380984238	0.13908640251765791	0.24369438700683552
1512	SAMN16357452	250.gplas.ske	1.0	0.6693052675995764	0.8018967897489744
1513	SAMN11056344	250.gplas.ske	0.4391528285354021	0.9512061894166407	0.6008878040982472
1514	SAMD00056131	250.gplas.ske	0.3856313619920922	0.10677412404572374	0.16724204765705167
1515	SAMEA3357268	250.gplas.ske	1.0	0.20637085887117637	0.3421350198466853
1516	SAMN07312488	250.gplas.ske	0.9875502190344326	0.21750498039088256	0.35649336416876454
1517	SAMN03996301	250.gplas.ske	0.8185898155123499	0.1900139521904939	0.30843328381104224
1518	SAMEA3357080	250.gplas.pan.uni	0.9735967860315988	0.12308920774768263	0.2185479849985909
1519	SAMN10163233	250.gplas.pan.uni	0.9032761310452418	0.130877034358047	0.22862783810463966
1520	SAMN07312490	250.gplas.pan.uni	0.978145847711065	0.013293024913479666	0.026229589098558364
1521	SAMEA3357223	250.gplas.pan.uni	0.12310044177279146	0.1251399296729926	0.12411180773249739
1522	SAMN04014852	250.gplas.pan.uni	0.9640146413348334	0.2219563004607824	0.36083366942658535
1523	SAMN03024573	250.gplas.pan.uni	0.9850054354173592	0.5645593997971174	0.7177422522487136
1524	SAMN04014855	250.gplas.pan.uni	1.0	0.1941007901968542	0.3250995088360265
1525	SAMN02786856	250.gplas.pan.uni	1.0	0.8697071041614368	0.9303137397571158
1526	SAMN16357501	250.gplas.pan.uni	0.9997709836253292	1.0	0.999885478699038
1527	SAMN16357457	250.gplas.pan.uni	0.9973989595838335	0.01999478571285322	0.03920365848383684
1528	SAMN16357468	250.gplas.pan.uni	1.0	0.07465627511200643	0.13893982074263764
1529	SAMN16357466	250.gplas.pan.uni	0.3985722232523642	0.11211126806476149	0.17499855830062655
1530	SAMN04014847	250.gplas.pan.uni	0.9166924186238155	0.13286428784711854	0.23208976632589193
1531	SAMEA3357328	250.gplas.pan.uni	1.0	0.5299743003324452	0.692788500064724
1532	SAMN16357467	250.gplas.pan.uni	0.9997962510187449	0.032307125080652595	0.0625916808041124
1533	SAMN16357456	250.gplas.pan.uni	0.14686074299369975	0.2771604525068612	0.19199035527257655
1534	SAMN07312483	250.gplas.pan.uni	0.9935560901093884	0.3847930602243595	0.5547411384483666
1535	SAMEA3357077	250.gplas.pan.uni	0.8762802058797872	0.12269327170657586	0.2152483280154116
1536	SAMEA3357272	250.gplas.pan.uni	0.9518331503841932	0.05605693096189949	0.1058783019812498
1537	SAMN16357470	250.gplas.pan.uni	0.8673745173745174	0.03282916849335087	0.06326386933258238
1538	SAMN16357448	250.gplas.pan.uni	1.0	0.9916788361392004	0.9958220353051851
1539	SAMN04014858	250.gplas.pan.uni	0.9975728155339806	0.009024042156109342	0.017886285005548664
1540	SAMN04014856	250.gplas.pan.uni	0.9924702960222499	0.8203882866989592	0.8982620194578257
1541	SAMN03024583	250.gplas.pan.uni	0.4707667731629393	0.015607787475637657	0.030213865365293524
1542	SAMN02991226	250.gplas.pan.uni	0.9479223979140253	0.4719234937534984	0.6301343722668362
1543	SAMN16357245	250.gplas.pan.uni	1.0	0.05374901381413977	0.1020148310641646
1544	SAMN16357453	250.gplas.pan.uni	0.9257357357357358	0.10439886074620447	0.18763714274410268
1545	SAMN11056345	250.gplas.pan.uni	1.0	0.24541257251095064	0.394106463878327
1546	SAMN16357465	250.gplas.pan.uni	1.0	0.8293521633142219	0.9067167929128437
1547	SAMN16357464	250.gplas.pan.uni	1.0	0.013652150456055164	0.026936558956468223
1548	SAMN11056344	250.gplas.pan.uni	1.0	0.3703642146702645	0.5405339846230311
1549	SAMEA3357268	250.gplas.pan.uni	1.0	0.07009005516468203	0.1309984235932283
1550	SAMN03996301	250.gplas.pan.uni	0.10411912694165151	0.790808691619046	0.18401106511957266
1551	SAMEA3357080	250.gplas.pan.ske	0.9559638009049773	0.12630237290729568	0.2231253260784616
1552	SAMN10163233	250.gplas.pan.ske	0.8992168879809329	0.1308488079430825	0.2284542788681955
1553	SAMN07312490	250.gplas.pan.ske	0.9778873958156149	0.017419417393359473	0.03422910098745806
1554	SAMEA3357223	250.gplas.pan.ske	0.14802938572351576	0.15550918826516505	0.15167712828560223
1555	SAMN04014852	250.gplas.pan.ske	0.949269066020335	0.22623502314192503	0.3653886211013938
1556	SAMN03024573	250.gplas.pan.ske	0.9554602441438469	0.5668143791308886	0.7115254984722965
1557	SAMN04014855	250.gplas.pan.ske	1.0	0.19234232573814777	0.3226293684057113
1558	SAMN02786856	250.gplas.pan.ske	1.0	0.8783988630980578	0.9352634100824655
1559	SAMN16357501	250.gplas.pan.ske	0.9741158094388039	1.0	0.9868882106928902
1560	SAMN16357457	250.gplas.pan.ske	1.0	0.01507513866283204	0.029702507900431215
1561	SAMN16357468	250.gplas.pan.ske	1.0	0.07308095313068358	0.13620771651471764
1562	SAMN16357466	250.gplas.pan.ske	0.5515783508075942	0.1857983376159259	0.27796468820864917
1563	SAMN04014847	250.gplas.pan.ske	0.8251725969198088	0.08566986208721734	0.1552242583274781
1564	SAMEA3357328	250.gplas.pan.ske	1.0	0.5269337954614646	0.6901855169198302
1565	SAMN16357467	250.gplas.pan.ske	0.9304297552514935	0.03165299713497106	0.061223195830532984
1566	SAMN16357456	250.gplas.pan.ske	0.15078402131902652	0.283552926339545	0.1968759541215169
1567	SAMN07312483	250.gplas.pan.ske	0.9924086853026968	0.3564012614719535	0.5244559593935098
1568	SAMEA3357077	250.gplas.pan.ske	0.9525245880597494	0.14136247827225754	0.2461885518674178
1569	SAMEA3357272	250.gplas.pan.ske	0.9579757891510879	0.0630304099610581	0.1182786290141398
1570	SAMN16357470	250.gplas.pan.ske	0.8575279966818747	0.029581988968457804	0.05719106795847943
1571	SAMN16357448	250.gplas.pan.ske	1.0	0.9846351776961066	0.9922581124850716
1572	SAMN04014858	250.gplas.pan.ske	1.0	0.002766323920872697	0.005517384967728503
1573	SAMN04014856	250.gplas.pan.ske	0.9928349048874588	0.7801008922684374	0.8737049547089178
1574	SAMN03024583	250.gplas.pan.ske	0.67144651454888	0.0332498846749908	0.0633620923812393
1575	SAMN02991226	250.gplas.pan.ske	0.9362257195519637	0.472922209768273	0.6284108671911989
1576	SAMN16357245	250.gplas.pan.ske	1.0	0.05825860427834277	0.11010277458234512
1577	SAMN16357453	250.gplas.pan.ske	0.8981084556853499	0.10511017111249776	0.18819493763982964
1578	SAMN11056345	250.gplas.pan.ske	1.0	0.2555684668629434	0.4070960263942993
1579	SAMN16357465	250.gplas.pan.ske	1.0	0.837005049162902	0.9112713648166767
1580	SAMN16357464	250.gplas.pan.ske	0.9990186457311089	0.0287836620605806	0.05595514793642816
1581	SAMN11056344	250.gplas.pan.ske	1.0	0.3650521881551786	0.534854551822717
1582	SAMEA3357268	250.gplas.pan.ske	0.9991218441273326	0.07013317237925233	0.13106617867642645
1583	SAMN03996301	250.gplas.pan.ske	0.10813425722541033	0.8061319161489754	0.1906894917849498
1584	SAMEA3357080	500.gplas.uni	0.9614292251132114	0.5628478396415952	0.7100262476366931
1585	SAMN07312490	500.gplas.uni	0.9555638499543262	0.5697410880043103	0.7138559300269296
1586	SAMEA3357223	500.gplas.uni	0.30220722673552863	0.18564878071373983	0.23000394505612737
1587	SAMN04014852	500.gplas.uni	0.09558933776220205	0.8085058200099642	0.1709654901859666
1588	SAMN03024573	500.gplas.uni	0.9821251389851466	0.9571838843075607	0.9694941281856929
1589	SAMN04014855	500.gplas.uni	0.8374199339072254	0.10639974289061448	0.1888099344601587
1590	SAMN16357457	500.gplas.uni	0.14468255919999912	0.49437973615093883	0.22385337380500234
1591	SAMN16357468	500.gplas.uni	0.9641136801541426	0.15125229407319443	0.26148261510610105
1592	SAMN16357466	500.gplas.uni	0.4065576379194364	0.6961941173556175	0.5133395336376658
1593	SAMN16357461	500.gplas.uni	0.9769520748316953	0.6401271412626778	0.7734606104493497
1594	SAMN16357467	500.gplas.uni	1.0	0.05595970577350111	0.10598833547821801
1595	SAMN16357458	500.gplas.uni	0.983859649122807	0.8825236653692758	0.9304406195777447
1596	SAMN16357451	500.gplas.uni	1.0	0.023905211820483628	0.04669418915835114
1597	SAMN11056490	500.gplas.uni	1.0	0.06273838375312989	0.11806929101697672
1598	SAMN07312483	500.gplas.uni	1.0	0.019263409301810072	0.03779868702439815
1599	SAMEA3357077	500.gplas.uni	0.9516907157982056	0.6034396447315301	0.7385720477348803
1600	SAMEA3357272	500.gplas.uni	0.9474826168016766	0.4964632703719505	0.6515345522797585
1601	SAMN16357470	500.gplas.uni	0.9121937378997262	0.3611643428269345	0.5174535849199512
1602	SAMN04014858	500.gplas.uni	0.0	0.0	0.0
1603	SAMN04014860	500.gplas.uni	1.0	1.0	1.0
1604	SAMN03024583	500.gplas.uni	0.6955275011101948	0.7930309489135572	0.7410858931230975
1605	SAMN02991226	500.gplas.uni	0.08132567041568999	0.5307330388500415	0.14103947723582427
1606	SAMN16357245	500.gplas.uni	1.0	0.07778543464365612	0.1443430800665329
1607	SAMN11056345	500.gplas.uni	1.0	0.3041252206741471	0.4664049369690655
1608	SAMN16357454	500.gplas.uni	0.18255212223879375	0.9760281236320641	0.30757646001439176
1609	SAMN16357465	500.gplas.uni	1.0	0.16486111300134737	0.28305711498355546
1610	SAMN16357464	500.gplas.uni	1.0	0.25852695050861046	0.41084054720342944
1611	SAMN16357455	500.gplas.uni	0.9551699300190977	0.2771672537540676	0.42965809984126696
1612	SAMN11056344	500.gplas.uni	0.971954307302771	0.9904163871315623	0.9810985011404872
1613	SAMD00056131	500.gplas.uni	0.26898391828073315	0.30689303219834085	0.28669072524987116
1614	SAMEA3357268	500.gplas.uni	0.9451211407739338	0.48773097057245673	0.6434227896207223
1615	SAMN03996301	500.gplas.uni	0.11653081795372992	0.7972546259437464	0.2033403668203832
1616	SAMEA3357080	500.gplas.ske	1.0	0.18197118460634215	0.3079113720812881
1617	SAMN07312490	500.gplas.ske	0.9934006599340066	0.43816585580991496	0.6081090127983688
1618	SAMEA3357223	500.gplas.ske	0.25107790133547286	0.703378882248527	0.37005948647670406
1619	SAMN03024573	500.gplas.ske	0.9427280978210378	0.6350371639836709	0.7588801606180804
1620	SAMN04014855	500.gplas.ske	1.0	0.24411778349319904	0.3924351644709586
1621	SAMN02786856	500.gplas.ske	1.0	0.9871352368999059	0.9935259750513186
1622	SAMN16357457	500.gplas.ske	1.0	0.01408216443976271	0.02777322180307255
1623	SAMN16357468	500.gplas.ske	1.0	0.2617201447398573	0.4148624333707836
1624	SAMN16357450	500.gplas.ske	0.9945430284200674	0.8208698225095238	0.8993991188276852
1625	SAMN11056346	500.gplas.ske	0.9911796640480296	0.8810998631700269	0.932903718353717
1626	SAMN16357466	500.gplas.ske	0.7987086518150737	0.27161174941589866	0.4053714269925258
1627	SAMN04014847	500.gplas.ske	0.7194161878224699	0.7525923808062706	0.7356304210759506
1628	SAMEA3357328	500.gplas.ske	1.0	0.01892856144796043	0.03715385388954408
1629	SAMN16357467	500.gplas.ske	0.9792740432064919	0.310904280011141	0.4719665271966527
1630	SAMN16357458	500.gplas.ske	0.9525270836973615	0.4176550865515838	0.5806932687090341
1631	SAMN16357451	500.gplas.ske	1.0	0.21465901213351432	0.3534473625753977
1632	SAMN16357456	500.gplas.ske	0.8639301532136727	0.14680009074181433	0.25095721760541706
1633	SAMN11056490	500.gplas.ske	1.0	0.4512709611089446	0.6218975962478015
1634	SAMN07312483	500.gplas.ske	0.9531678252234359	0.05014995245409992	0.09528650279950761
1635	SAMEA3357077	500.gplas.ske	1.0	0.052404048924504426	0.09958921951708247
1636	SAMEA3357272	500.gplas.ske	1.0	0.05795517063069487	0.10956073043462734
1637	SAMN16357470	500.gplas.ske	0.8379209732857729	0.6745958625736725	0.7474403039237512
1638	SAMN16357448	500.gplas.ske	1.0	0.04976847564363771	0.09481800377578208
1639	SAMN04014858	500.gplas.ske	0.0	0.0	0.0
1640	SAMN04014856	500.gplas.ske	0.7857097794940416	0.9214214233703123	0.8481712737282789
1641	SAMN03024583	500.gplas.ske	0.8880871665681792	0.39500343525354015	0.5468007966093039
1642	SAMN02991226	500.gplas.ske	0.9070943985482016	0.5058931177329002	0.6495355522565096
1643	SAMN16357245	500.gplas.ske	1.0	0.08877357271380712	0.16307077052308647
1644	SAMN16357453	500.gplas.ske	0.9867916938048351	0.30939553377298884	0.4710877199400081
1645	SAMN11056345	500.gplas.ske	1.0	0.2701385881333911	0.42536868127184385
1646	SAMN16357454	500.gplas.ske	0.9773074030299774	0.2043384688655551	0.33800566328009457
1647	SAMN16357465	500.gplas.ske	0.9813978134761268	0.9044155443610569	0.9413354020651651
1648	SAMN16357464	500.gplas.ske	0.9725650124463746	0.513070134473303	0.6717585576169324
1649	SAMN16357455	500.gplas.ske	0.988423058599333	0.21523749055930416	0.3534978344061911
1650	SAMN16357452	500.gplas.ske	1.0	0.29272646864311536	0.45288230069330887
1651	SAMN11056344	500.gplas.ske	0.9787313764590821	0.9512061894166407	0.9647724978519815
1652	SAMEA3357268	500.gplas.ske	1.0	0.20669997573667462	0.3425871880215908
1653	SAMN07312488	500.gplas.ske	0.22983814958564502	0.514939058107625	0.3178202529354899
1654	SAMN03996301	500.gplas.ske	0.9012572553969057	0.48354199609338666	0.6293991447486307
1655	SAMEA3357080	500.gplas.pan.uni	0.8570293615510742	0.12477758280810472	0.21783926614964874
1656	SAMN10163233	500.gplas.pan.uni	0.9059537353052711	0.13500226039783003	0.2349874588108002
1657	SAMN07312490	500.gplas.pan.uni	0.8004977187888843	0.018250015759944525	0.0356864400772898
1658	SAMEA3357223	500.gplas.pan.uni	0.3352739846864966	0.1251399296729926	0.18225410464937855
1659	SAMN04014852	500.gplas.pan.uni	1.0	0.2193182151984255	0.35973909429825884
1660	SAMN03024573	500.gplas.pan.uni	1.0	0.32278927502947974	0.4880433809418148
1661	SAMN02786856	500.gplas.pan.uni	1.0	0.5512699751820394	0.7107337652394756
1662	SAMN16357501	500.gplas.pan.uni	0.9997709836253292	1.0	0.999885478699038
1663	SAMN16357457	500.gplas.pan.uni	0.9979620949663746	0.019788177200560874	0.038806869061487136
1664	SAMN16357468	500.gplas.pan.uni	1.0	0.07505533421868084	0.13963064379979825
1665	SAMN16357466	500.gplas.pan.uni	0.36127735829360796	0.18163886532018927	0.2417389887136862
1666	SAMN04014847	500.gplas.pan.uni	0.1754540318499076	0.8927266738531561	0.2932696564003187
1667	SAMEA3357328	500.gplas.pan.uni	1.0	0.019178082191780823	0.03763440860215054
1668	SAMN16357467	500.gplas.pan.uni	0.7810192813575001	0.8928198485188955	0.8331858229690599
1669	SAMN16357456	500.gplas.pan.uni	1.0	0.009016721843831052	0.017872294182309102
1670	SAMN07312483	500.gplas.pan.uni	1.0	0.11754546517948683	0.21036363860258356
1671	SAMEA3357077	500.gplas.pan.uni	1.0	0.02291340982607242	0.04480029219671375
1672	SAMEA3357272	500.gplas.pan.uni	0.8749580073906993	0.18932524033656206	0.3112923845928923
1673	SAMN16357470	500.gplas.pan.uni	0.9309987567343556	0.032914304133151655	0.06358078849800469
1674	SAMN16357448	500.gplas.pan.uni	1.0	0.9916788361392004	0.9958220353051851
1675	SAMN04014858	500.gplas.pan.uni	0.8668558393145274	0.17168233258768692	0.28660252754732257
1676	SAMN04014860	500.gplas.pan.uni	1.0	0.07457215903161848	0.13879413942535293
1677	SAMN04014856	500.gplas.pan.uni	1.0	0.9397282329835984	0.968927726064133
1678	SAMN03024583	500.gplas.pan.uni	0.47169510444905116	0.015807953142618947	0.03059071729957806
1679	SAMN02991226	500.gplas.pan.uni	0.21339360968508161	0.4973557428881051	0.29864969102893274
1680	SAMN16357245	500.gplas.pan.uni	0.9910356251452214	0.6668028301839216	0.7972132116198584
1681	SAMN16357453	500.gplas.pan.uni	1.0	0.005231421288096725	0.010408391893268155
1682	SAMN11056345	500.gplas.pan.uni	1.0	0.2481235738723183	0.3975945636576865
1683	SAMN16357454	500.gplas.pan.uni	0.14175522436479818	0.8236024394443286	0.2418791562293124
1684	SAMN16357465	500.gplas.pan.uni	1.0	0.7808338178460276	0.8769305816423338
1685	SAMN16357464	500.gplas.pan.uni	1.0	0.008188999202840785	0.016244968372627944
1686	SAMN16357455	500.gplas.pan.uni	1.0	0.16320560045143437	0.2806135052790239
1687	SAMN11056344	500.gplas.pan.uni	0.9946443264268083	0.6528681079488732	0.788305503408754
1688	SAMEA3357268	500.gplas.pan.uni	0.8569778633301252	0.04683345562419623	0.08881330404143423
1689	SAMEA3357080	500.gplas.pan.ske	0.9094633622137148	0.12967046121066303	0.22697852956767892
1690	SAMN10163233	500.gplas.pan.ske	0.871444598429354	0.1308488079430825	0.22753314781469963
1691	SAMN07312490	500.gplas.pan.ske	0.9916355681379487	0.04673758779218574	0.08926782083881168
1692	SAMEA3357223	500.gplas.pan.ske	0.36203901656867987	0.1362276578093969	0.19796518530695745
1693	SAMN04014852	500.gplas.pan.ske	1.0	0.21675013101962382	0.35627714432706
1694	SAMN03024573	500.gplas.pan.ske	0.9481993602311423	0.32280777472761857	0.48164344173299695
1695	SAMN02786856	500.gplas.pan.ske	1.0	0.5963840202115901	0.747168616900266
1696	SAMN16357501	500.gplas.pan.ske	0.9741158094388039	1.0	0.9868882106928902
1697	SAMN16357457	500.gplas.pan.ske	1.0	0.016766490896428215	0.03298002254509018
1698	SAMN16357468	500.gplas.pan.ske	1.0	0.07357989330068218	0.13707390341386422
1699	SAMN16357466	500.gplas.pan.ske	0.46587858727676135	0.24547980911129424	0.3215363373917409
1700	SAMN04014847	500.gplas.pan.ske	0.1726592228936502	0.8653182879549671	0.28787749559587195
1701	SAMEA3357328	500.gplas.pan.ske	1.0	0.01960141448678017	0.03844917083926685
1702	SAMN16357467	500.gplas.pan.ske	0.7795909662097509	0.886683843728078	0.8296959305054123
1703	SAMN16357456	500.gplas.pan.ske	0.9098334904178448	0.012028076587614737	0.02374227822572381
1704	SAMN07312483	500.gplas.pan.ske	0.996956786366403	0.09528305474949827	0.17394181109742873
1705	SAMEA3357077	500.gplas.pan.ske	1.0	0.030514084339357574	0.05922109130399621
1706	SAMEA3357272	500.gplas.pan.ske	0.8831689992107515	0.2002520510655459	0.3264776948617641
1707	SAMN16357470	500.gplas.pan.ske	1.0	0.02894693361493646	0.05626516328347268
1708	SAMN16357448	500.gplas.pan.ske	1.0	0.988734024819411	0.9943351021101919
1709	SAMN04014858	500.gplas.pan.ske	0.8806826687958481	0.18498370072219952	0.3057466086866132
1710	SAMN04014860	500.gplas.pan.ske	0.0	0.0	0.0
1711	SAMN04014856	500.gplas.pan.ske	0.9977640624656812	0.9390519187358917	0.9675180981549361
1712	SAMN03024583	500.gplas.pan.ske	0.6378216222452983	0.02872061306663203	0.05496614332163347
1713	SAMN02991226	500.gplas.pan.ske	0.23372477463242913	0.49347858839059594	0.31721022680108096
1714	SAMN16357245	500.gplas.pan.ske	1.0	0.67142462519776	0.8034159782925517
1715	SAMN16357453	500.gplas.pan.ske	1.0	0.0017257313140076574	0.0034455165921393276
1716	SAMN11056345	500.gplas.pan.ske	1.0	0.2564915887638152	0.40826630445837125
1717	SAMN16357454	500.gplas.pan.ske	0.14207048887343912	0.8228846422976737	0.24230685892263457
1718	SAMN16357465	500.gplas.pan.ske	1.0	0.7870857819810586	0.8808595422974508
1719	SAMN16357464	500.gplas.pan.ske	0.9983046742552676	0.016904874197715667	0.033246761626687736
1720	SAMN16357455	500.gplas.pan.ske	1.0	0.050686395358101995	0.09648244344274909
1721	SAMN11056344	500.gplas.pan.ske	0.9946367576853165	0.6450378094790874	0.7825678683474875
1722	SAMEA3357268	500.gplas.pan.ske	0.8793603480222347	0.05607109376003287	0.10542022497953744
